x,y,u,v,p,area
0.213,0.292,1.16,0.00331,1.1,0.019801980198019802
0.461,0.159,0.8590000000000001,0.0452,0.696,0.019801980198019802
0.10099999999999999,0.222,0.635,0.22899999999999998,2.94,0.019801980198019802
0.58,0.263,0.904,-0.0185,0.5379999999999999,0.019801980198019802
1.02,0.00498,0.0511,-3.229999999999999e-05,0.0785,0.019801980198019802
0.524,0.285,0.855,-0.045,0.6,0.019801980198019802
0.275,0.128,0.7659999999999999,0.306,0.82,0.019801980198019802
0.617,0.24,0.9420000000000001,-0.008020000000000001,0.499,0.019801980198019802
0.0459,0.0969,0.748,-0.133,2.55,0.019801980198019802
0.925,0.149,0.914,0.000393,0.18,0.019801980198019802
0.784,0.0289,0.28,0.000241,0.327,0.019801980198019802
0.243,0.106,1.08,0.195,0.993,0.019801980198019802
0.889,0.326,0.665,-0.00215,0.21899999999999997,0.019801980198019802
0.0327,0.345,0.555,0.0596,2.42,0.019801980198019802
0.0408,0.281,0.8640000000000001,0.149,2.57,0.019801980198019802
0.711,0.222,0.9570000000000001,0.0010400000000000001,0.4,0.019801980198019802
0.1,0.154,0.74,-0.33399999999999996,2.77,0.019801980198019802
0.557,0.37200000000000005,0.355,-0.0042,0.5479999999999999,0.019801980198019802
0.988,0.308,0.752,-0.00481,0.12,0.019801980198019802
0.228,0.312,1.27,-0.0609,1.17,0.019801980198019802
0.59,0.37799999999999995,0.306,-0.00134,0.513,0.019801980198019802
0.5870000000000001,0.397,0.13,-0.00022200000000000003,0.518,0.019801980198019802
0.0719,0.37,0.442,0.0603,2.36,0.019801980198019802
0.59,0.18899999999999997,0.958,-0.0070799999999999995,0.53,0.019801980198019802
0.191,0.303,1.26,0.2,1.45,0.019801980198019802
0.6779999999999999,0.0988,0.7509999999999999,-0.00285,0.436,0.019801980198019802
0.894,0.317,0.7120000000000001,-0.00249,0.214,0.019801980198019802
0.145,0.11199999999999999,1.02,-0.45399999999999996,2.14,0.019801980198019802
0.847,0.207,0.9640000000000001,0.00131,0.261,0.019801980198019802
0.392,0.36200000000000004,0.595,-0.0571,0.765,0.019801980198019802
0.643,0.0978,0.745,-0.0027199999999999998,0.47100000000000003,0.019801980198019802
0.64,0.11199999999999999,0.8059999999999999,-0.00293,0.474,0.019801980198019802
0.2,0.271,0.831,0.0635,1.05,0.019801980198019802
0.11900000000000001,0.125,0.8740000000000001,-0.45299999999999996,2.47,0.019801980198019802
0.11900000000000001,0.36700000000000005,0.629,0.102,2.21,0.019801980198019802
0.564,0.201,0.955,-0.0123,0.562,0.019801980198019802
0.825,0.33,0.648,-0.000414,0.285,0.019801980198019802
0.87,0.161,0.9329999999999999,0.00229,0.237,0.019801980198019802
0.361,0.131,0.79,0.20800000000000002,0.8290000000000001,0.019801980198019802
0.58,0.38799999999999996,0.214,-0.0008550000000000001,0.525,0.019801980198019802
0.374,0.39899999999999997,0.166,-0.00436,0.7659999999999999,0.019801980198019802
0.774,0.321,0.6970000000000001,0.00118,0.335,0.019801980198019802
0.873,0.205,0.965,0.0005549999999999999,0.23399999999999999,0.019801980198019802
0.58,0.281,0.86,-0.0177,0.536,0.019801980198019802
0.127,0.37200000000000005,0.603,0.0842,2.18,0.019801980198019802
1.07,0.318,0.703,-0.00758,0.0345,0.019801980198019802
0.857,0.138,0.885,0.00286,0.251,0.019801980198019802
0.209,0.35100000000000003,1.12,0.0402,1.54,0.019801980198019802
0.5870000000000001,0.307,0.7659999999999999,-0.012,0.525,0.019801980198019802
0.9740000000000001,0.0684,0.579,-0.000392,0.129,0.019801980198019802
0.364,0.0413,0.56,0.0556,0.809,0.019801980198019802
0.6559999999999999,0.0477,0.435,-0.00144,0.45799999999999996,0.019801980198019802
0.9390000000000001,0.243,0.9390000000000001,-0.00359,0.168,0.019801980198019802
0.618,0.0555,0.49200000000000005,-0.000917,0.495,0.019801980198019802
0.0825,0.272,0.8759999999999999,0.322,2.57,0.019801980198019802
0.546,0.336,0.622,-0.0172,0.564,0.019801980198019802
0.685,0.0384,0.361,-0.000967,0.429,0.019801980198019802
0.94,0.402,0.0804,-7.13e-05,0.166,0.019801980198019802
0.912,0.172,0.95,0.00024300000000000002,0.19399999999999998,0.019801980198019802
0.3,0.251,0.5529999999999999,-0.257,0.789,0.019801980198019802
0.774,0.018,0.18100000000000002,9.65e-05,0.337,0.019801980198019802
0.22899999999999998,0.10099999999999999,1.16,0.107,1.11,0.019801980198019802
0.598,0.381,0.278,-0.000794,0.509,0.019801980198019802
0.588,0.0686,0.5820000000000001,0.00122,0.524,0.019801980198019802
0.9390000000000001,0.332,0.633,-0.0028699999999999997,0.16899999999999998,0.019801980198019802
0.284,0.154,0.44,0.256,0.742,0.019801980198019802
0.503,0.256,0.9059999999999999,-0.0572,0.634,0.019801980198019802
0.133,0.348,0.8740000000000001,0.19399999999999998,2.12,0.019801980198019802
0.8740000000000001,0.10099999999999999,0.759,0.00215,0.23199999999999998,0.019801980198019802
0.743,0.24,0.938,0.00212,0.368,0.019801980198019802
0.0998,0.28300000000000003,0.905,0.395,2.46,0.019801980198019802
0.935,0.292,0.82,-0.00386,0.17300000000000001,0.019801980198019802
0.58,0.0699,0.591,0.00227,0.532,0.019801980198019802
0.47600000000000003,0.1,0.772,0.0499,0.654,0.019801980198019802
0.8809999999999999,0.156,0.925,0.00207,0.225,0.019801980198019802
0.302,0.308,1.06,-0.26,0.93,0.019801980198019802
0.9259999999999999,0.115,0.813,0.0008609999999999999,0.17800000000000002,0.019801980198019802
0.727,0.308,0.757,0.0024100000000000002,0.38299999999999995,0.019801980198019802
0.9209999999999999,0.366,0.401,-0.00109,0.187,0.019801980198019802
0.0681,0.337,0.6829999999999999,0.149,2.38,0.019801980198019802
1.09,0.0255,0.257,-0.0032600000000000003,0.00161,0.019801980198019802
0.495,0.0474,0.45,0.0128,0.616,0.019801980198019802
0.42700000000000005,0.341,0.6990000000000001,-0.0739,0.713,0.019801980198019802
0.6409999999999999,0.375,0.327,0.000252,0.46799999999999997,0.019801980198019802
0.63,0.256,0.9159999999999999,-0.0051,0.484,0.019801980198019802
0.0,0.16,0.9520000000000001,0.0,2.79,0.019801980198019802
0.987,0.155,0.9259999999999999,-0.00227,0.11699999999999999,0.019801980198019802
1.08,0.319,0.695,-0.00758,0.0278,0.019801980198019802
0.48700000000000004,0.0127,0.135,0.0012699999999999999,0.616,0.019801980198019802
0.741,0.235,0.945,0.00199,0.37,0.019801980198019802
0.444,0.147,0.841,0.0725,0.7190000000000001,0.019801980198019802
0.48100000000000004,0.0326,0.33,0.00831,0.629,0.019801980198019802
1.02,0.129,0.863,-0.00271,0.0795,0.019801980198019802
0.8320000000000001,0.19399999999999998,0.9620000000000001,0.00212,0.276,0.019801980198019802
0.461,0.239,0.88,-0.0733,0.6990000000000001,0.019801980198019802
0.395,0.271,0.855,-0.17600000000000002,0.789,0.019801980198019802
0.22699999999999998,0.085,1.23,0.0599,1.25,0.019801980198019802
0.0746,0.273,0.877,0.28600000000000003,2.58,0.019801980198019802
0.774,0.154,0.9209999999999999,0.00197,0.336,0.019801980198019802
0.655,0.128,0.861,-0.00345,0.45899999999999996,0.019801980198019802
0.322,0.10400000000000001,0.922,0.261,0.8859999999999999,0.019801980198019802
1.07,0.207,0.972,-0.00541,0.0312,0.019801980198019802
0.8740000000000001,0.222,0.9590000000000001,-0.000354,0.233,0.019801980198019802
0.56,0.266,0.899,-0.0268,0.56,0.019801980198019802
0.662,0.39,0.198,0.000357,0.447,0.019801980198019802
0.767,0.158,0.9279999999999999,0.0017,0.344,0.019801980198019802
0.764,0.14400000000000002,0.902,0.0013599999999999999,0.34700000000000003,0.019801980198019802
0.221,0.13,0.759,0.11599999999999999,0.863,0.019801980198019802
0.376,0.318,0.897,-0.16899999999999998,0.8109999999999999,0.019801980198019802
0.00505,0.0578,0.485,-0.007529999999999999,2.51,0.019801980198019802
0.27899999999999997,0.16399999999999998,0.317,0.214,0.698,0.019801980198019802
0.342,0.14800000000000002,0.6759999999999999,0.21600000000000003,0.8390000000000001,0.019801980198019802
0.594,0.0225,0.21899999999999997,-7.290000000000001e-05,0.517,0.019801980198019802
0.956,0.0296,0.284,-0.000146,0.146,0.019801980198019802
1.06,0.36700000000000005,0.38299999999999995,-0.00173,0.0547,0.019801980198019802
0.441,0.248,0.862,-0.1,0.727,0.019801980198019802
0.922,0.0292,0.28,0.000173,0.182,0.019801980198019802
0.7020000000000001,0.24100000000000002,0.9390000000000001,0.0013599999999999999,0.409,0.019801980198019802
0.23600000000000002,0.385,0.624,-0.0102,1.4,0.019801980198019802
0.0634,0.193,0.8490000000000001,-0.0185,2.86,0.019801980198019802
0.276,0.191,0.10800000000000001,0.0607,0.627,0.019801980198019802
0.385,0.27899999999999997,0.87,-0.19399999999999998,0.8029999999999999,0.019801980198019802
0.18,0.0,0.0,0.0,1.91,0.019801980198019802
0.36700000000000005,0.166,0.6609999999999999,0.129,0.826,0.019801980198019802
0.5479999999999999,0.14,0.8859999999999999,0.009470000000000001,0.5760000000000001,0.019801980198019802
0.39,0.11800000000000001,0.8320000000000001,0.162,0.789,0.019801980198019802
1.06,0.105,0.7759999999999999,-0.00406,0.0448,0.019801980198019802
0.688,0.0593,0.522,-0.0016300000000000002,0.426,0.019801980198019802
0.584,0.4,0.0984,-0.000156,0.52,0.019801980198019802
0.7140000000000001,0.242,0.9359999999999999,0.0016899999999999999,0.397,0.019801980198019802
0.982,0.35200000000000004,0.499,-0.00246,0.126,0.019801980198019802
0.127,0.0478,0.72,-0.133,2.23,0.019801980198019802
0.306,0.293,0.971,-0.28800000000000003,0.888,0.019801980198019802
1.03,0.0972,0.74,-0.00285,0.0718,0.019801980198019802
0.8740000000000001,0.361,0.44,-0.00084,0.235,0.019801980198019802
0.076,0.0378,0.436,-0.0606,2.43,0.019801980198019802
0.6659999999999999,0.0857,0.685,-0.0026899999999999997,0.447,0.019801980198019802
0.91,0.192,0.965,-0.0005639999999999999,0.196,0.019801980198019802
0.9640000000000001,0.147,0.91,-0.0012,0.14,0.019801980198019802
0.76,0.0854,0.684,0.000414,0.35200000000000004,0.019801980198019802
0.0839,0.402,0.11599999999999999,0.00445,2.37,0.019801980198019802
0.314,0.051,0.8059999999999999,0.109,0.955,0.019801980198019802
0.6990000000000001,0.00983,0.1,-9.15e-05,0.415,0.019801980198019802
0.48200000000000004,0.00507,0.055,0.00032599999999999996,0.62,0.019801980198019802
0.7390000000000001,0.0599,0.526,-0.000342,0.374,0.019801980198019802
0.8370000000000001,0.263,0.9009999999999999,-0.000671,0.272,0.019801980198019802
0.45799999999999996,0.19399999999999998,0.856,-0.00539,0.7070000000000001,0.019801980198019802
1.04,0.29600000000000004,0.8029999999999999,-0.00685,0.0651,0.019801980198019802
0.892,0.38299999999999995,0.259,-0.000309,0.21600000000000003,0.019801980198019802
0.955,0.107,0.785,-0.000174,0.149,0.019801980198019802
0.0,0.38,0.271,0.0,2.43,0.019801980198019802
0.128,0.294,1.01,0.456,2.23,0.019801980198019802
0.826,0.366,0.405,-0.000103,0.28300000000000003,0.019801980198019802
0.10300000000000001,0.258,0.8170000000000001,0.41600000000000004,2.63,0.019801980198019802
0.315,0.304,1.01,-0.266,0.902,0.019801980198019802
0.342,0.33899999999999997,0.9079999999999999,-0.153,0.882,0.019801980198019802
0.11199999999999999,0.24,0.6709999999999999,0.402,2.8,0.019801980198019802
0.242,0.302,1.18,-0.158,1.02,0.019801980198019802
0.262,0.29600000000000004,1.07,-0.247,0.925,0.019801980198019802
0.5870000000000001,0.17,0.9420000000000001,-0.00355,0.5329999999999999,0.019801980198019802
0.376,0.354,0.706,-0.085,0.802,0.019801980198019802
0.723,0.00607,0.0627,-5.520000000000001e-05,0.39,0.019801980198019802
0.129,0.21,0.256,0.15,3.24,0.019801980198019802
0.467,0.27,0.884,-0.0898,0.6809999999999999,0.019801980198019802
0.917,0.0134,0.135,5.91e-05,0.187,0.019801980198019802
0.276,0.196,0.0992,0.0297,0.625,0.019801980198019802
0.449,0.0921,0.7559999999999999,0.0688,0.688,0.019801980198019802
0.509,0.396,0.147,-0.00144,0.591,0.019801980198019802
0.6970000000000001,0.115,0.8190000000000001,-0.00231,0.41700000000000004,0.019801980198019802
0.462,0.0626,0.586,0.0346,0.66,0.019801980198019802
0.10800000000000001,0.0798,0.845,-0.262,2.35,0.019801980198019802
1.07,0.4,0.097,0.00151,0.0394,0.019801980198019802
0.292,0.0242,0.508,0.0316,1.04,0.019801980198019802
0.758,0.0146,0.147,5.02e-05,0.354,0.019801980198019802
0.8109999999999999,0.0447,0.41200000000000003,0.000621,0.299,0.019801980198019802
0.9690000000000001,0.0359,0.33799999999999997,-6.3e-05,0.133,0.019801980198019802
0.0895,0.34700000000000003,0.6890000000000001,0.156,2.32,0.019801980198019802
0.961,0.121,0.8370000000000001,-0.000554,0.142,0.019801980198019802
0.201,0.303,1.26,0.11599999999999999,1.32,0.019801980198019802
0.10800000000000001,0.273,0.888,0.447,2.49,0.019801980198019802
0.767,0.00492,0.0511,-2.26e-05,0.345,0.019801980198019802
0.767,0.325,0.672,0.00124,0.34299999999999997,0.019801980198019802
0.0038799999999999998,0.00828,0.0791,7.659999999999999e-05,2.52,0.019801980198019802
0.0751,0.0164,0.20800000000000002,-0.0138,2.45,0.019801980198019802
0.929,0.16399999999999998,0.94,-0.00022999999999999998,0.177,0.019801980198019802
0.475,0.0,0.0,0.0,0.626,0.019801980198019802
0.597,0.34299999999999997,0.5670000000000001,-0.00436,0.512,0.019801980198019802
0.0498,0.0469,0.45399999999999996,-0.0557,2.48,0.019801980198019802
0.523,0.18,0.925,-0.000583,0.613,0.019801980198019802
0.389,0.3,0.8959999999999999,-0.17800000000000002,0.79,0.019801980198019802
0.516,0.183,0.922,-0.00157,0.622,0.019801980198019802
0.679,0.016,0.16,-0.00023999999999999998,0.434,0.019801980198019802
0.648,0.17300000000000001,0.951,-0.0039700000000000004,0.467,0.019801980198019802
0.792,0.349,0.526,0.000317,0.318,0.019801980198019802
0.72,0.256,0.915,0.00215,0.391,0.019801980198019802
1.01,0.015,0.15,-0.00016299999999999998,0.0889,0.019801980198019802
0.905,0.23800000000000002,0.945,-0.00209,0.203,0.019801980198019802
0.722,0.272,0.878,0.00252,0.38799999999999996,0.019801980198019802
0.555,0.0182,0.18,0.000535,0.5529999999999999,0.019801980198019802
0.281,0.142,0.593,0.294,0.775,0.019801980198019802
0.871,0.332,0.632,-0.00151,0.237,0.019801980198019802
0.32299999999999995,0.0571,0.8290000000000001,0.126,0.924,0.019801980198019802
0.165,0.0805,1.13,-0.26,1.9,0.019801980198019802
0.24100000000000002,0.266,0.665,-0.22,0.7070000000000001,0.019801980198019802
0.868,0.0781,0.64,0.00162,0.23800000000000002,0.019801980198019802
0.217,0.40700000000000003,0.102,-2.64e-05,1.55,0.019801980198019802
0.769,0.0108,0.11,3.4200000000000005e-05,0.34299999999999997,0.019801980198019802
0.92,0.1,0.754,0.00101,0.18600000000000003,0.019801980198019802
0.9570000000000001,0.14400000000000002,0.903,-0.000843,0.14800000000000002,0.019801980198019802
0.95,0.22399999999999998,0.96,-0.0033200000000000005,0.157,0.019801980198019802
0.175,0.266,0.8109999999999999,0.31,1.56,0.019801980198019802
0.39299999999999996,0.295,0.892,-0.177,0.7859999999999999,0.019801980198019802
0.449,0.149,0.846,0.0653,0.7120000000000001,0.019801980198019802
0.732,0.266,0.894,0.00252,0.37799999999999995,0.019801980198019802
0.317,0.107,0.92,0.271,0.889,0.019801980198019802
0.34700000000000003,0.28800000000000003,0.905,-0.249,0.848,0.019801980198019802
0.26,0.21600000000000003,0.0454,-0.055,0.504,0.019801980198019802
0.297,0.0244,0.499,0.0321,1.01,0.019801980198019802
0.711,0.0682,0.5820000000000001,-0.0012900000000000001,0.40299999999999997,0.019801980198019802
0.79,0.259,0.909,0.00126,0.319,0.019801980198019802
0.813,0.344,0.563,-1.04e-05,0.297,0.019801980198019802
0.8009999999999999,0.40299999999999997,0.0749,0.000101,0.309,0.019801980198019802
0.43799999999999994,0.272,0.8759999999999999,-0.121,0.7240000000000001,0.019801980198019802
0.5770000000000001,0.34600000000000003,0.5529999999999999,-0.0070799999999999995,0.53,0.019801980198019802
0.282,0.35,1.03,-0.122,1.08,0.019801980198019802
0.426,0.166,0.8059999999999999,0.0623,0.752,0.019801980198019802
0.5479999999999999,0.0317,0.304,0.00198,0.562,0.019801980198019802
0.45799999999999996,0.305,0.8270000000000001,-0.0899,0.682,0.019801980198019802
0.63,0.34299999999999997,0.5660000000000001,-0.0007070000000000001,0.479,0.019801980198019802
0.0234,0.231,0.968,0.0546,2.76,0.019801980198019802
0.308,0.266,0.735,-0.287,0.8290000000000001,0.019801980198019802
0.39899999999999997,0.29600000000000004,0.887,-0.16699999999999998,0.7759999999999999,0.019801980198019802
0.938,0.321,0.6920000000000001,-0.0032700000000000003,0.17,0.019801980198019802
0.45899999999999996,0.0522,0.512,0.0269,0.66,0.019801980198019802
0.418,0.374,0.435,-0.0272,0.7120000000000001,0.019801980198019802
0.124,0.213,0.336,0.19,3.17,0.019801980198019802
0.35100000000000003,0.131,0.782,0.226,0.838,0.019801980198019802
0.725,0.0,0.0,0.0,0.38799999999999996,0.019801980198019802
0.685,0.136,0.885,-0.0027600000000000003,0.429,0.019801980198019802
0.727,0.0391,0.368,-0.000512,0.386,0.019801980198019802
0.992,0.34299999999999997,0.563,-0.0032,0.11599999999999999,0.019801980198019802
0.975,0.0888,0.698,-0.000591,0.127,0.019801980198019802
0.0847,0.114,0.843,-0.29,2.54,0.019801980198019802
0.205,0.0815,1.24,-0.0666,1.47,0.019801980198019802
0.0938,0.192,0.649,-0.0556,2.98,0.019801980198019802
0.16699999999999998,0.321,1.19,0.28,1.81,0.019801980198019802
0.127,0.237,0.544,0.445,2.83,0.019801980198019802
0.428,0.316,0.821,-0.11,0.723,0.019801980198019802
0.0869,0.0644,0.682,-0.159,2.41,0.019801980198019802
0.389,0.375,0.47200000000000003,-0.0347,0.762,0.019801980198019802
0.698,0.39299999999999996,0.17,0.000286,0.41200000000000003,0.019801980198019802
0.941,0.182,0.96,-0.00148,0.165,0.019801980198019802
0.303,0.386,0.484,-0.0274,1.0,0.019801980198019802
0.213,0.391,0.502,0.00277,1.58,0.019801980198019802
1.08,0.0565,0.505,-0.0105,0.0125,0.019801980198019802
0.0,0.025,0.22899999999999998,0.0,2.51,0.019801980198019802
1.05,0.327,0.6559999999999999,-0.0063,0.0618,0.019801980198019802
0.242,0.102,1.13,0.17600000000000002,1.03,0.019801980198019802
0.446,0.268,0.878,-0.111,0.7140000000000001,0.019801980198019802
0.654,0.0982,0.747,-0.00297,0.46,0.019801980198019802
0.995,0.0942,0.726,-0.00132,0.107,0.019801980198019802
1.07,0.271,0.885,-0.00662,0.0372,0.019801980198019802
0.225,0.0813,1.24,0.0467,1.29,0.019801980198019802
0.69,0.17300000000000001,0.9490000000000001,-0.0017100000000000001,0.423,0.019801980198019802
0.455,0.401,0.105,-0.00133,0.644,0.019801980198019802
0.0454,0.377,0.327,0.0271,2.4,0.019801980198019802
1.0,0.114,0.8109999999999999,-0.00186,0.1,0.019801980198019802
0.97,0.263,0.903,-0.00494,0.13699999999999998,0.019801980198019802
0.746,0.349,0.53,0.0010400000000000001,0.364,0.019801980198019802
0.862,0.268,0.89,-0.0016600000000000002,0.24600000000000002,0.019801980198019802
0.653,0.318,0.71,0.000558,0.45799999999999996,0.019801980198019802
0.914,0.36200000000000004,0.435,-0.00119,0.19399999999999998,0.019801980198019802
0.0649,0.207,0.845,0.0509,2.86,0.019801980198019802
1.09,0.0814,0.6509999999999999,-0.009770000000000001,0.021,0.019801980198019802
0.371,0.0685,0.765,0.11699999999999999,0.809,0.019801980198019802
0.425,0.0205,0.243,0.00785,0.6890000000000001,0.019801980198019802
0.396,0.12,0.8290000000000001,0.152,0.779,0.019801980198019802
0.11699999999999999,0.33799999999999997,0.861,0.233,2.22,0.019801980198019802
0.503,0.131,0.855,0.0323,0.629,0.019801980198019802
0.865,0.221,0.9590000000000001,4.68e-05,0.243,0.019801980198019802
0.45,0.41,0.0,0.0,0.647,0.019801980198019802
0.11599999999999999,0.0102,0.184,-0.00866,2.34,0.019801980198019802
0.885,0.40399999999999997,0.0608,-5.660000000000001e-05,0.223,0.019801980198019802
0.285,0.38,0.635,-0.0403,1.09,0.019801980198019802
